image,method,ssim,psnr,entropy,mean_diff,score
dataset/train/aneurysm/12_1.jpg,LUT_Autumn,0.5349635832667841,14.761396170039358,2.6647880408402145,0.1746516227722168,0.3211198440991848
dataset/train/aneurysm/12_10.jpg,EdgeEnhanced,0.9730287111192195,29.547626785015673,2.9861796169444954,0.007443202193826437,0.6623114758309385
dataset/train/aneurysm/12_10.jpg,CLAHE,0.9657044890234334,30.24013757682304,3.8649757926055117,0.01984003558754921,0.660325062855145
dataset/train/aneurysm/12_10.jpg,Gamma,0.8876160316374241,30.375373576572397,2.8909484724102286,0.028677811846137047,0.620324694908919
dataset/train/aneurysm/12_10.jpg,Heatmap_Jet,0.8590050833564645,18.564181279236646,2.6609869091289613,0.04227123036980629,0.5324333832796909
dataset/train/aneurysm/12_10.jpg,LUT_Autumn,0.5349635832667841,14.761396170039358,2.6647880408402145,0.1746516227722168,0.3211198440991848
dataset/train/aneurysm/12_11.jpg,EdgeEnhanced,0.9747432516612937,30.396506186011933,2.969109891703818,0.006551501341164112,0.6684403626784856
dataset/train/aneurysm/12_11.jpg,Gamma,0.8560312880907138,33.43029310678501,2.763473061075739,0.013961100950837135,0.6258051824958996
dataset/train/aneurysm/12_11.jpg,CLAHE,0.8308081841240762,30.18891810447211,3.2115955735318087,0.022109054028987885,0.5921157898830731
dataset/train/aneurysm/12_11.jpg,Heatmap_Jet,0.5203134247466938,13.859216790530942,2.459200825575895,0.08927515149116516,0.32545698281829955
dataset/train/aneurysm/12_11.jpg,LUT_Autumn,0.3019073189745804,14.293586194358154,2.845102930708069,0.18477389216423035,0.19976039822059305
dataset/train/aneurysm/12_12.jpg,EdgeEnhanced,0.9730287111192195,29.547626785015673,2.9861796169444954,0.007443202193826437,0.6623114758309385
